date,country,channel,campaign,device,group,impressions,clicks,conversions,spend_usd
2025-01-30,SG,Facebook,Flight,mobile,B,1255,64,4,80.34
2025-03-06,JP,Baidu,Vacation,mobile,B,3160,146,13,203.32
2025-03-22,TH,Google,Hotel,desktop,B,3344,165,11,118.87
2025-01-20,KR,Facebook,Flight,desktop,B,4430,191,6,212.6
2025-03-30,JP,Baidu,Flight,mobile,B,10287,413,23,526.52
2025-01-18,JP,Twitter,Vacation,desktop,A,4307,144,6,89.4
2025-02-07,JP,Naver,Vacation,mobile,B,14922,581,27,790.37
2025-01-29,SG,Twitter,Vacation,mobile,A,2702,84,4,104.17
2025-02-08,SG,Baidu,Hotel,mobile,A,7038,189,4,260.17
2025-03-23,SG,Facebook,Flight,desktop,A,10631,390,12,410.68
2025-03-07,KR,Facebook,Vacation,desktop,B,11748,543,27,300.85
2025-03-13,JP,Google,Flight,mobile,A,5971,239,5,346.04
2025-01-23,KR,Baidu,Hotel,mobile,B,8565,358,19,471.47
2025-03-27,SG,Naver,Flight,mobile,B,7822,334,22,497.17
2025-02-09,KR,Baidu,Vacation,mobile,A,1175,36,1,41.05
2025-02-28,TH,Naver,Flight,mobile,A,14898,459,15,92.21
2025-03-04,JP,Baidu,Flight,desktop,A,11545,331,14,217.23
2025-03-01,TH,Google,Flight,desktop,A,13665,526,19,306.01
2025-02-24,TW,Facebook,Flight,desktop,A,11807,417,15,333.15
2025-02-13,SG,Google,Vacation,mobile,B,6931,382,25,233.12
2025-02-28,KR,Baidu,Flight,desktop,B,1097,35,3,31.82
2025-03-23,SG,Naver,Vacation,mobile,A,4830,159,11,170.33
2025-02-05,KR,Baidu,Flight,mobile,A,11908,396,16,418.97
2025-02-15,TH,Twitter,Flight,mobile,A,13094,393,21,450.77
2025-01-17,SG,Twitter,Flight,mobile,B,12387,505,21,361.01
2025-02-01,JP,Facebook,Flight,mobile,B,7207,334,14,445.92
2025-03-11,JP,Baidu,Flight,desktop,B,10264,386,25,294.24
2025-02-27,TW,Naver,Flight,desktop,B,733,18,0,26.09
2025-01-20,KR,Naver,Vacation,mobile,A,5664,174,4,97.87
2025-02-19,SG,Baidu,Hotel,desktop,A,11746,360,19,296.77
2025-03-15,SG,Twitter,Flight,mobile,B,10408,409,23,427.43
2025-01-12,KR,Google,Hotel,mobile,B,6035,306,15,174.17
2025-01-06,JP,Baidu,Vacation,desktop,B,14337,574,36,399.29
2025-02-05,KR,Google,Hotel,mobile,B,10328,531,21,301.61
2025-03-01,JP,Google,Vacation,desktop,B,298,12,2,14.75
2025-01-29,TW,Naver,Flight,desktop,A,6416,175,6,45.7
2025-03-15,SG,Baidu,Flight,mobile,A,3422,95,1,100.27
2025-03-18,KR,Facebook,Flight,desktop,A,1135,39,0,51.74
2025-02-17,TH,Naver,Vacation,mobile,B,8470,311,25,182.22
2025-02-04,TW,Naver,Flight,mobile,B,9119,376,17,269.8
2025-01-04,KR,Google,Vacation,desktop,A,13972,545,22,373.46
2025-03-15,SG,Facebook,Hotel,desktop,A,7421,247,11,330.73
2025-03-22,TH,Facebook,Hotel,desktop,B,13106,586,28,470.55
2025-02-09,TH,Twitter,Flight,desktop,B,10585,457,24,311.43
2025-02-16,JP,Baidu,Flight,desktop,B,14331,548,29,106.45
2025-03-09,JP,Google,Hotel,desktop,A,6591,293,19,305.77
2025-03-04,SG,Baidu,Flight,desktop,A,8247,234,9,334.65
2025-01-13,TH,Naver,Flight,desktop,A,12055,350,15,53.78
2025-03-02,JP,Google,Flight,desktop,B,13846,654,27,525.75
2025-03-25,TH,Baidu,Flight,mobile,A,7422,248,7,88.82
2025-03-09,TW,Naver,Hotel,desktop,A,2860,72,3,76.75
2025-02-13,KR,Facebook,Flight,mobile,A,7637,242,8,31.29
2025-02-17,SG,Twitter,Vacation,mobile,A,10355,301,7,228.28
2025-01-24,TH,Naver,Flight,mobile,B,14737,544,29,775.49
2025-03-01,TH,Naver,Vacation,mobile,B,12274,501,24,465.52
2025-01-22,TH,Facebook,Flight,desktop,A,5024,168,7,81.72
2025-01-31,TH,Naver,Flight,mobile,B,9021,370,20,58.76
2025-01-24,SG,Google,Hotel,mobile,A,14186,533,25,765.07
2025-01-31,KR,Google,Vacation,mobile,A,5813,230,14,126.09
2025-02-03,TH,Naver,Hotel,desktop,B,6301,247,16,357.05
2025-01-08,TH,Baidu,Vacation,mobile,A,12436,345,11,261.3
2025-03-06,SG,Baidu,Vacation,mobile,B,5980,250,9,80.84
2025-02-09,SG,Baidu,Hotel,mobile,A,883,23,1,9.49
2025-03-27,SG,Twitter,Flight,desktop,B,14424,571,25,763.44
2025-01-17,TW,Twitter,Flight,desktop,B,6996,271,10,177.84
2025-03-02,KR,Naver,Flight,mobile,A,1842,53,7,51.54
2025-01-17,JP,Naver,Hotel,mobile,B,9511,408,22,347.19
2025-02-19,KR,Baidu,Vacation,desktop,A,3516,92,5,55.87
2025-02-14,TW,Twitter,Vacation,desktop,A,2607,70,1,101.29
2025-02-10,TH,Facebook,Hotel,desktop,A,10723,383,12,328.37
2025-02-28,JP,Google,Vacation,desktop,B,11784,599,22,747.27
2025-03-16,JP,Naver,Vacation,desktop,B,8556,336,21,181.32
2025-01-29,SG,Naver,Flight,mobile,B,3462,152,4,36.89
2025-03-18,KR,Facebook,Flight,mobile,B,14945,623,19,87.63
2025-01-17,SG,Facebook,Vacation,mobile,B,2274,93,3,87.99
2025-01-27,SG,Baidu,Vacation,desktop,A,13299,393,16,294.21
2025-01-28,JP,Naver,Flight,desktop,B,8026,278,15,298.69
2025-03-27,TH,Twitter,Hotel,mobile,B,2493,97,6,51.8
2025-01-11,TW,Naver,Hotel,desktop,B,6919,288,15,181.28
2025-02-05,KR,Naver,Flight,desktop,B,2201,104,7,50.75
2025-02-08,KR,Baidu,Flight,desktop,B,12544,526,24,440.12
2025-03-14,JP,Naver,Vacation,desktop,A,2284,70,6,48.41
2025-02-13,JP,Baidu,Hotel,mobile,B,5582,217,15,270.46
2025-03-29,SG,Twitter,Hotel,desktop,B,12786,517,26,358.89
2025-03-08,TH,Naver,Vacation,desktop,B,8716,336,15,165.0
2025-03-05,SG,Naver,Hotel,desktop,B,14669,579,26,418.26
2025-03-09,TW,Facebook,Hotel,desktop,A,4473,157,2,213.16
2025-01-15,KR,Facebook,Vacation,desktop,B,1208,63,9,82.94
2025-02-10,TH,Naver,Flight,mobile,B,8617,362,11,249.2
2025-02-22,SG,Naver,Vacation,mobile,A,1494,49,3,6.83
2025-01-19,SG,Baidu,Vacation,mobile,B,7789,280,18,269.33
2025-01-11,TH,Twitter,Vacation,desktop,A,3827,121,5,170.28
2025-01-13,SG,Twitter,Flight,mobile,A,14528,461,18,284.28
2025-03-13,KR,Twitter,Vacation,mobile,B,12445,483,27,711.1
2025-03-01,JP,Facebook,Flight,mobile,B,14036,579,27,845.49
2025-01-26,SG,Twitter,Vacation,mobile,A,12418,396,19,492.29
2025-03-08,TH,Naver,Flight,mobile,B,5177,227,10,153.17
2025-03-04,JP,Facebook,Hotel,desktop,A,7522,269,8,363.82
2025-03-15,TW,Google,Vacation,mobile,A,2042,79,5,62.47
2025-03-23,KR,Twitter,Vacation,mobile,B,7459,310,19,344.52
2025-03-21,TH,Naver,Flight,mobile,A,7551,226,7,44.29
2025-01-17,JP,Baidu,Flight,desktop,B,8970,353,17,310.0
2025-03-11,JP,Naver,Hotel,mobile,B,1554,68,7,86.21
2025-02-05,KR,Baidu,Flight,desktop,B,633,35,1,38.55
2025-02-06,JP,Twitter,Hotel,mobile,A,6956,214,10,31.79
2025-02-28,SG,Naver,Hotel,desktop,A,11780,346,15,198.43
2025-02-24,SG,Google,Vacation,desktop,B,11595,561,34,654.64
2025-02-07,SG,Google,Vacation,desktop,B,14739,755,34,858.03
2025-03-31,TH,Naver,Flight,mobile,A,12016,335,16,68.65
2025-01-16,KR,Naver,Vacation,mobile,B,11617,439,20,274.73
2025-01-09,TH,Google,Hotel,desktop,A,10883,443,25,194.49
2025-01-03,KR,Facebook,Flight,desktop,A,6393,235,12,265.61
2025-03-15,SG,Facebook,Flight,desktop,B,1051,44,5,51.9
2025-02-06,TH,Baidu,Vacation,desktop,B,1286,53,4,42.06
2025-02-09,JP,Twitter,Vacation,mobile,B,8299,307,18,457.67
2025-02-28,TH,Facebook,Flight,desktop,B,5169,227,10,219.72
2025-02-09,SG,Baidu,Vacation,mobile,B,401,21,3,10.18
2025-02-21,TH,Naver,Hotel,desktop,B,3466,153,7,80.99
2025-01-06,KR,Google,Hotel,desktop,B,2103,101,6,124.03
2025-01-15,KR,Facebook,Flight,desktop,B,4537,207,9,174.05
2025-03-25,KR,Twitter,Hotel,mobile,A,520,11,1,16.28
2025-02-10,KR,Google,Hotel,mobile,A,5128,222,14,79.06
2025-01-16,JP,Twitter,Hotel,mobile,B,6137,252,17,230.74
2025-02-03,SG,Baidu,Vacation,mobile,A,2531,96,5,131.01
2025-01-31,JP,Twitter,Vacation,mobile,B,3998,159,9,220.69
2025-01-25,JP,Baidu,Flight,mobile,B,1881,68,2,58.52
2025-01-27,SG,Naver,Hotel,desktop,B,3391,164,11,70.51
2025-03-07,TW,Google,Vacation,desktop,B,6949,393,18,350.88
2025-01-10,SG,Baidu,Flight,mobile,A,9586,292,7,32.67
2025-01-28,TW,Facebook,Vacation,desktop,A,6528,219,11,278.31
2025-02-12,SG,Twitter,Hotel,desktop,A,5613,169,6,215.85
2025-02-18,TH,Baidu,Hotel,mobile,A,13854,439,20,614.92
2025-03-21,TH,Twitter,Hotel,desktop,A,1381,52,1,13.95
2025-03-25,TW,Baidu,Vacation,mobile,B,703,24,0,8.13
2025-01-27,TH,Twitter,Hotel,desktop,A,6834,200,11,297.16
2025-02-18,TH,Naver,Hotel,mobile,A,13200,375,24,156.71
2025-01-03,SG,Twitter,Hotel,mobile,A,3985,130,6,78.03
2025-02-25,KR,Naver,Hotel,mobile,B,5050,203,13,115.03
2025-01-14,KR,Facebook,Flight,mobile,A,5041,173,11,243.51
2025-01-07,SG,Baidu,Flight,desktop,B,5613,208,13,134.09
2025-03-02,SG,Facebook,Flight,mobile,A,6598,241,9,86.24
2025-01-17,KR,Baidu,Flight,desktop,B,2382,99,5,12.84
2025-02-12,JP,Twitter,Flight,mobile,B,13653,553,20,350.81
2025-01-10,TH,Google,Flight,desktop,B,12954,607,24,131.73
2025-03-09,JP,Google,Hotel,desktop,B,4195,209,10,78.52
2025-03-10,JP,Naver,Vacation,mobile,B,10930,445,21,623.22
2025-02-21,JP,Google,Vacation,desktop,A,10658,443,19,640.97
2025-03-17,TH,Twitter,Vacation,desktop,A,10175,306,14,199.5
2025-02-09,TH,Naver,Hotel,desktop,B,10477,390,31,404.78
2025-01-17,SG,Facebook,Vacation,desktop,B,1663,71,2,102.34
2025-01-14,SG,Baidu,Flight,desktop,B,11470,438,23,172.13
2025-01-20,JP,Baidu,Hotel,desktop,B,9213,361,12,448.16
2025-01-19,TW,Baidu,Vacation,desktop,B,8734,350,18,388.74
2025-01-30,TW,Naver,Flight,mobile,A,12003,360,14,263.73
2025-01-20,TH,Naver,Hotel,desktop,A,10300,333,12,56.52
2025-02-23,KR,Baidu,Flight,desktop,B,667,27,3,6.71
2025-01-14,TW,Facebook,Vacation,mobile,A,7577,278,14,187.27
2025-02-25,TH,Google,Hotel,desktop,B,3351,161,6,38.52
2025-01-31,SG,Naver,Flight,mobile,A,14825,445,18,666.41
2025-03-03,JP,Facebook,Hotel,mobile,B,13263,579,36,861.81
2025-02-16,KR,Naver,Hotel,mobile,A,8603,235,11,323.08
2025-03-23,TW,Baidu,Hotel,mobile,B,11430,447,22,427.05
2025-02-09,TW,Twitter,Hotel,mobile,B,966,40,3,37.81
2025-01-27,SG,Naver,Hotel,desktop,A,13093,410,15,341.2
2025-02-23,TW,Google,Vacation,desktop,B,13308,681,28,984.27
2025-03-01,JP,Naver,Hotel,mobile,A,8463,254,10,174.09
2025-02-09,TW,Twitter,Flight,desktop,B,973,40,1,42.96
2025-02-20,JP,Baidu,Hotel,desktop,A,8200,242,7,209.15
2025-02-12,SG,Twitter,Hotel,mobile,B,7396,310,13,444.96
2025-01-28,TH,Naver,Hotel,mobile,A,7255,206,10,207.77
2025-01-29,JP,Google,Vacation,mobile,B,13984,731,39,355.66
2025-03-23,SG,Twitter,Vacation,desktop,A,6995,215,11,173.95
2025-03-02,SG,Facebook,Hotel,desktop,B,5390,240,8,25.87
2025-01-09,SG,Facebook,Vacation,desktop,B,11437,460,11,464.55
2025-03-28,JP,Facebook,Flight,desktop,A,6887,245,8,84.4
2025-03-06,JP,Baidu,Flight,mobile,A,10828,346,12,482.16
2025-01-05,TW,Twitter,Hotel,mobile,A,9719,293,9,34.53
2025-03-07,KR,Twitter,Hotel,mobile,B,6200,277,14,348.36
2025-02-23,TW,Twitter,Flight,desktop,A,8479,243,9,180.39
2025-03-24,TW,Baidu,Hotel,desktop,B,7784,321,12,351.58
2025-02-14,TW,Naver,Hotel,mobile,A,3163,116,6,88.1
2025-02-16,JP,Twitter,Hotel,mobile,B,11605,474,24,669.53
2025-01-29,TW,Naver,Hotel,mobile,A,5515,150,4,175.99
2025-01-29,TW,Baidu,Flight,desktop,B,10105,401,16,170.07
2025-02-25,TW,Google,Hotel,desktop,B,4427,220,9,60.6
2025-03-16,TW,Baidu,Vacation,desktop,B,8921,374,20,345.28
2025-03-22,TW,Baidu,Vacation,mobile,A,6503,199,9,91.86
2025-03-11,TW,Naver,Flight,desktop,A,6504,173,6,31.94
2025-02-24,KR,Google,Vacation,desktop,A,3648,123,3,108.47
2025-02-15,JP,Naver,Flight,mobile,A,14987,459,25,226.87
2025-01-31,KR,Naver,Flight,mobile,B,5505,222,11,208.42
2025-03-11,TW,Facebook,Vacation,mobile,A,11161,396,17,310.59
2025-01-29,SG,Baidu,Flight,mobile,A,12419,371,12,62.88
2025-01-25,KR,Facebook,Hotel,mobile,B,6557,292,15,146.28
2025-03-20,KR,Facebook,Flight,desktop,B,862,35,0,40.07
2025-02-23,KR,Twitter,Hotel,mobile,B,5076,183,8,116.22
2025-02-01,TW,Baidu,Vacation,mobile,A,3276,107,3,34.33
2025-03-19,SG,Baidu,Vacation,mobile,A,7468,222,5,25.36
2025-03-28,TW,Twitter,Vacation,desktop,A,3008,83,3,78.49
2025-01-29,TH,Facebook,Flight,desktop,A,6389,220,5,61.02
2025-02-16,TH,Twitter,Vacation,mobile,B,12141,491,18,610.43
2025-02-13,SG,Naver,Flight,desktop,B,13327,529,18,694.43
2025-03-05,SG,Google,Vacation,desktop,B,5030,254,13,363.41
2025-03-27,TH,Facebook,Hotel,desktop,A,12898,462,17,549.24
2025-02-19,SG,Facebook,Flight,mobile,B,2103,102,11,97.46
2025-03-13,JP,Naver,Vacation,desktop,B,12744,485,19,147.93
2025-02-23,TH,Google,Flight,desktop,B,9827,470,30,576.6
2025-03-21,KR,Baidu,Vacation,desktop,A,6016,195,13,180.39
2025-02-06,TW,Facebook,Flight,mobile,B,6220,262,15,300.01
2025-02-04,JP,Baidu,Flight,desktop,A,2897,71,7,43.14
2025-02-08,TW,Facebook,Flight,mobile,B,14558,667,41,572.15
2025-03-31,SG,Facebook,Vacation,mobile,A,1846,62,4,18.73
2025-02-25,SG,Baidu,Vacation,mobile,B,1027,46,1,24.25
2025-01-14,KR,Google,Vacation,mobile,B,246,6,1,7.13
2025-01-04,TH,Facebook,Hotel,desktop,B,4242,186,8,93.68
2025-02-16,KR,Facebook,Hotel,desktop,A,638,29,0,22.43
2025-03-14,TW,Facebook,Flight,desktop,A,2691,94,3,81.07
2025-02-13,TW,Google,Hotel,desktop,B,12609,603,24,161.59
2025-02-20,KR,Facebook,Flight,desktop,B,3261,122,6,33.12
2025-03-13,KR,Baidu,Hotel,desktop,B,6450,259,12,273.63
2025-02-16,TH,Twitter,Hotel,desktop,B,8399,309,24,460.46
2025-03-23,TH,Facebook,Vacation,mobile,B,291,17,1,8.4
2025-02-27,TH,Google,Flight,desktop,A,5450,238,7,152.98
2025-03-07,TW,Facebook,Vacation,mobile,A,6230,201,8,32.39
2025-03-12,JP,Facebook,Hotel,mobile,B,6567,311,12,47.25
2025-02-26,TW,Google,Flight,mobile,B,220,10,0,13.06
2025-01-05,TH,Facebook,Vacation,desktop,A,13403,498,19,335.07
2025-02-08,KR,Twitter,Hotel,mobile,B,1574,59,5,64.15
2025-01-13,TH,Facebook,Vacation,desktop,A,9913,345,13,413.9
2025-02-15,SG,Facebook,Flight,desktop,A,11008,378,8,316.49
2025-01-13,TH,Baidu,Flight,mobile,A,11144,343,13,53.24
2025-02-15,TH,Twitter,Hotel,desktop,B,10940,460,20,99.09
2025-01-31,SG,Google,Flight,desktop,A,14140,554,19,131.09
2025-01-02,JP,Facebook,Flight,desktop,A,7355,284,13,262.11
2025-01-12,KR,Baidu,Vacation,mobile,B,720,27,0,14.36
2025-02-15,TH,Facebook,Vacation,desktop,A,13857,477,17,124.7
2025-01-08,TH,Facebook,Vacation,desktop,A,4270,138,6,68.55
2025-03-19,TH,Google,Flight,desktop,B,14645,775,44,128.33
2025-03-10,TH,Google,Flight,mobile,B,1901,112,8,18.87
2025-03-05,KR,Twitter,Flight,mobile,B,9626,369,16,373.77
2025-01-16,TH,Baidu,Flight,mobile,A,14876,456,19,308.03
2025-03-13,TW,Naver,Hotel,desktop,B,3976,159,6,42.86
2025-02-27,TH,Naver,Hotel,desktop,B,12786,493,21,477.76
2025-02-05,KR,Google,Flight,mobile,B,13629,675,39,204.65
2025-01-01,KR,Twitter,Hotel,mobile,B,860,35,0,47.7
2025-02-17,JP,Google,Flight,mobile,A,13389,513,23,465.14
2025-03-13,TH,Google,Hotel,desktop,B,2385,128,8,157.45
2025-01-04,SG,Facebook,Flight,desktop,B,12147,533,23,147.63
2025-01-05,JP,Google,Hotel,desktop,A,9379,367,13,487.3
2025-02-04,KR,Facebook,Flight,mobile,B,362,17,0,25.33
2025-02-16,TH,Naver,Hotel,desktop,B,10551,433,13,386.91
2025-02-12,TW,Google,Flight,desktop,A,10590,442,25,159.67
2025-02-08,KR,Google,Flight,desktop,A,14805,551,21,548.03
2025-01-23,SG,Baidu,Vacation,desktop,A,13787,403,16,472.96
2025-01-06,TW,Naver,Flight,mobile,A,356,13,0,6.41
2025-01-03,TH,Twitter,Hotel,mobile,A,12857,388,18,101.74
2025-01-09,TW,Baidu,Hotel,mobile,A,10401,306,7,420.28
2025-03-04,JP,Facebook,Hotel,mobile,A,2743,99,2,86.74
2025-03-12,KR,Baidu,Vacation,mobile,B,2109,79,2,24.06
2025-02-09,TH,Twitter,Vacation,desktop,B,2832,118,7,66.25
2025-01-07,TH,Facebook,Vacation,desktop,B,9151,392,22,568.64
2025-02-07,JP,Twitter,Vacation,desktop,A,4717,160,9,171.63
2025-03-30,TW,Baidu,Hotel,desktop,B,3417,127,6,164.39
2025-01-23,TW,Baidu,Vacation,mobile,A,7868,240,12,231.3
2025-02-14,TW,Naver,Flight,mobile,B,12331,459,21,492.24
2025-02-18,KR,Baidu,Hotel,mobile,A,3593,111,3,111.31
2025-01-30,TH,Baidu,Vacation,mobile,A,7628,236,8,228.55
2025-02-09,TH,Google,Vacation,desktop,B,3652,181,10,262.17
2025-02-12,SG,Google,Hotel,desktop,B,9488,499,27,408.49
2025-02-12,KR,Baidu,Hotel,desktop,B,13415,537,32,472.66
2025-03-06,TW,Twitter,Flight,mobile,A,11632,298,10,110.31
2025-02-22,KR,Google,Flight,mobile,B,12005,603,29,445.51
2025-01-05,KR,Naver,Flight,desktop,B,5011,235,15,331.52
2025-01-01,TH,Google,Flight,mobile,A,8501,325,12,413.78
2025-02-06,TH,Google,Vacation,desktop,B,11004,543,21,503.99
2025-03-23,TW,Naver,Hotel,desktop,A,8757,262,10,301.47
2025-01-04,KR,Google,Hotel,mobile,A,2742,129,8,74.29
2025-01-07,KR,Google,Vacation,mobile,B,6680,368,12,125.85
2025-03-03,TW,Google,Flight,desktop,A,14344,589,21,502.89
2025-02-10,TW,Facebook,Flight,mobile,A,14337,514,19,149.73
2025-01-21,JP,Naver,Hotel,desktop,A,7714,230,7,305.96
2025-01-19,TW,Google,Hotel,mobile,A,13699,522,20,352.45
2025-03-01,SG,Naver,Flight,mobile,A,1581,43,4,21.88
2025-02-17,KR,Twitter,Hotel,desktop,B,14697,589,24,465.87
2025-02-27,TH,Baidu,Hotel,mobile,A,6591,190,7,51.05
2025-01-26,TW,Facebook,Flight,mobile,B,14828,696,29,889.68
2025-02-17,SG,Baidu,Vacation,desktop,A,11002,332,9,145.45
2025-03-19,KR,Google,Vacation,mobile,A,9884,407,13,215.95
2025-01-29,JP,Google,Hotel,mobile,B,14642,704,40,487.69
2025-02-05,SG,Baidu,Vacation,mobile,A,5079,124,3,185.34
2025-01-15,SG,Twitter,Hotel,desktop,B,4949,203,12,295.03
2025-02-27,JP,Naver,Vacation,desktop,A,10900,328,8,291.28
2025-01-03,KR,Naver,Vacation,desktop,A,6594,197,7,274.78
2025-01-23,JP,Baidu,Flight,mobile,A,6648,199,7,141.57
2025-03-06,TH,Google,Flight,mobile,A,4222,171,7,190.53
2025-01-02,JP,Facebook,Vacation,desktop,A,8813,269,13,223.02
2025-03-31,KR,Naver,Vacation,desktop,A,12411,354,14,228.52
2025-02-06,TW,Facebook,Vacation,desktop,B,4483,212,11,298.35
2025-02-05,TW,Naver,Flight,desktop,B,3202,132,6,48.24
2025-02-18,SG,Twitter,Flight,mobile,B,667,31,4,20.73
2025-02-27,SG,Facebook,Vacation,mobile,A,464,17,1,20.38
2025-02-11,TH,Twitter,Vacation,mobile,A,12971,349,14,446.16
2025-03-21,TH,Baidu,Vacation,mobile,B,6275,232,13,159.54
2025-03-28,SG,Facebook,Hotel,mobile,A,14035,535,23,658.85
2025-01-19,SG,Google,Vacation,desktop,A,4809,181,2,237.41
2025-03-05,TW,Naver,Hotel,mobile,A,2161,72,4,94.18
2025-01-28,KR,Google,Vacation,desktop,A,11518,476,29,109.48
2025-03-31,JP,Baidu,Flight,mobile,A,8475,272,8,164.86
2025-01-23,TW,Facebook,Hotel,mobile,B,7399,339,15,342.0
2025-01-27,KR,Baidu,Flight,desktop,B,14352,529,21,567.54
2025-03-06,SG,Twitter,Hotel,desktop,B,10674,455,29,606.52
2025-03-13,JP,Google,Flight,desktop,B,13664,704,45,718.28
2025-01-12,JP,Twitter,Hotel,desktop,B,13088,502,28,153.3
2025-02-20,TW,Naver,Hotel,desktop,B,2201,91,3,25.19
2025-02-01,SG,Baidu,Vacation,desktop,A,8700,267,8,103.31
2025-02-25,JP,Twitter,Vacation,desktop,A,14033,418,18,445.41
2025-02-20,TH,Facebook,Flight,desktop,A,8886,310,11,341.09
2025-03-30,SG,Naver,Hotel,desktop,B,788,27,0,27.77
2025-03-26,KR,Naver,Vacation,mobile,B,547,22,4,18.68
2025-02-28,JP,Naver,Vacation,desktop,A,4676,136,4,59.05
2025-03-03,JP,Facebook,Hotel,desktop,A,13866,438,15,326.35
2025-03-22,TW,Google,Hotel,desktop,B,9681,499,36,77.58
2025-01-17,KR,Baidu,Hotel,desktop,A,8498,237,10,248.69
2025-03-07,JP,Baidu,Flight,mobile,A,7101,204,10,261.91
2025-03-11,KR,Naver,Vacation,desktop,A,7664,244,15,308.29
2025-01-12,TH,Facebook,Hotel,mobile,A,13459,483,13,634.22
2025-03-21,JP,Facebook,Hotel,mobile,A,4154,157,4,123.8
2025-03-04,TH,Baidu,Flight,mobile,A,9329,272,15,87.62
2025-02-01,KR,Naver,Flight,mobile,B,9128,355,14,414.59
2025-02-13,SG,Google,Vacation,mobile,B,326,21,2,13.59
2025-02-14,TH,Google,Hotel,desktop,B,2736,137,5,192.33
2025-03-24,TH,Baidu,Flight,mobile,B,11505,446,18,139.86
2025-03-29,TH,Facebook,Hotel,mobile,B,6726,287,13,290.27
2025-03-14,SG,Baidu,Flight,desktop,B,7233,300,7,96.13
2025-02-28,KR,Facebook,Hotel,desktop,B,11907,527,25,535.45
2025-01-10,SG,Twitter,Flight,mobile,B,7039,330,15,186.58
2025-03-24,TH,Baidu,Vacation,mobile,A,6905,210,8,106.75
2025-01-13,TH,Twitter,Vacation,mobile,A,13776,433,15,526.62
2025-01-16,SG,Google,Hotel,mobile,B,14241,661,39,830.02
2025-01-07,TH,Twitter,Vacation,mobile,B,10068,392,22,98.0
2025-03-27,TH,Google,Hotel,mobile,B,14716,699,37,759.03
2025-02-14,JP,Google,Hotel,mobile,A,3945,167,3,79.18
2025-01-22,JP,Naver,Vacation,desktop,B,14221,574,28,121.22
2025-01-08,TH,Facebook,Vacation,mobile,A,9400,306,16,257.55
2025-02-07,SG,Twitter,Vacation,desktop,A,3217,82,6,63.36
2025-03-07,SG,Twitter,Flight,desktop,A,11807,344,18,233.35
2025-03-31,KR,Google,Vacation,desktop,B,13458,672,31,966.39
2025-02-19,TW,Facebook,Vacation,desktop,B,505,21,0,31.07
2025-02-24,TW,Google,Vacation,desktop,A,11693,493,20,151.14
2025-03-17,TW,Google,Hotel,desktop,B,4263,230,12,48.05
2025-03-23,SG,Google,Hotel,mobile,B,2236,99,6,103.29
2025-01-26,TW,Google,Vacation,mobile,B,2805,134,7,194.38
2025-03-31,TH,Naver,Vacation,mobile,B,12233,494,26,398.15
2025-02-16,SG,Naver,Vacation,desktop,A,6827,209,5,81.2
2025-03-25,JP,Facebook,Vacation,desktop,B,4620,200,9,297.34
2025-01-11,TH,Facebook,Hotel,desktop,A,14489,497,23,466.17
2025-01-09,TW,Facebook,Flight,desktop,A,12995,421,19,234.77
2025-03-21,SG,Twitter,Flight,mobile,A,6609,194,7,44.06
2025-03-02,JP,Google,Hotel,desktop,B,8577,416,22,348.13
2025-01-16,TW,Google,Hotel,mobile,B,799,34,3,13.95
2025-03-22,SG,Facebook,Flight,mobile,A,5089,195,7,269.58
2025-01-10,TW,Twitter,Flight,desktop,A,8065,245,12,366.98
2025-03-03,JP,Google,Vacation,desktop,B,10146,507,18,249.73
2025-01-19,KR,Facebook,Hotel,mobile,A,10287,388,15,254.88
2025-01-07,TW,Naver,Hotel,desktop,B,14332,577,34,87.3
2025-03-14,TW,Naver,Vacation,mobile,A,14428,429,11,76.53
2025-03-18,SG,Google,Vacation,mobile,A,2184,84,4,13.69
2025-01-10,TW,Twitter,Flight,desktop,A,4949,141,7,70.18
2025-01-09,KR,Twitter,Hotel,mobile,B,11771,492,26,707.05
2025-02-25,JP,Twitter,Vacation,mobile,B,6900,256,13,167.16
2025-01-03,KR,Naver,Vacation,desktop,A,2363,81,5,62.68
2025-03-09,JP,Twitter,Flight,desktop,B,1336,53,1,35.74
2025-03-24,TH,Naver,Hotel,desktop,A,2902,107,2,123.13
2025-03-09,TH,Google,Vacation,desktop,A,10536,425,21,304.77
2025-01-21,TW,Twitter,Flight,mobile,B,9279,389,18,346.49
2025-01-18,TW,Naver,Vacation,mobile,A,8521,218,5,281.09
2025-03-03,KR,Facebook,Hotel,desktop,B,7034,280,17,263.57
2025-01-06,SG,Google,Vacation,mobile,A,855,31,1,12.61
2025-02-18,KR,Baidu,Flight,desktop,A,3155,106,2,124.49
2025-02-10,SG,Twitter,Vacation,mobile,A,2449,69,7,67.02
2025-03-09,TH,Facebook,Vacation,desktop,A,14966,535,17,493.79
2025-01-19,JP,Facebook,Vacation,desktop,A,5444,209,8,213.45
2025-03-10,TH,Naver,Hotel,mobile,A,11373,346,15,86.97
2025-03-04,TH,Facebook,Vacation,desktop,B,11184,534,21,603.83
2025-01-22,JP,Baidu,Flight,desktop,A,480,15,1,11.25
2025-02-02,TW,Google,Hotel,mobile,B,2777,122,2,151.95
2025-01-06,KR,Naver,Vacation,desktop,B,8838,369,17,131.73
2025-02-10,KR,Naver,Flight,desktop,A,7151,208,9,189.96
